Project;Version;Class;wmc;dit;noc;cbo;rfc;lcom;ca;ce;npm;lcom3;loc;dam;moa;mfa;cam;ic;cbm;amc;nr;ndc;nml;isOld;ndpv;ner;bugs
ivy;1.4;fr.jayasoft.ivy.matcher.ExactPatternMatcher$ExactMatcher;3;1;0;2;5;1;1;1;3;0.5;26;1.0;0;0.0;0.8333333;0;0;7.3333335;;0;;;0;;0
ivy;1.4;fr.jayasoft.ivy.repository.url.URLResource;11;1;0;11;24;17;7;4;10;0.54;107;1.0;0;0.0;0.3939394;0;0;8.272727;5;1;;1;1;;0
ivy;1.4;fr.jayasoft.ivy.resolver.IvyRepResolver$1;2;2;0;3;7;0;1;0;1;0.0;34;0.0;1;0.9444444;0.6;1;1;15.0;;0;;;0;;0
ivy;1.4;fr.jayasoft.ivy.resolver.URLLister;2;1;0;4;2;1;4;0;2;2.0;2;0.0;0;0.0;0.6666667;0;0;0.0;0;0;;1;0;;0
ivy;1.4;fr.jayasoft.ivy.repository.ssh.Scp;16;1;0;7;70;118;2;6;8;0.6666667;1102;0.0;0;0.0;0.3203125;0;0;67.8125;1;1;;0;0;;0
ivy;1.4;fr.jayasoft.ivy.AbstractArtifact;10;1;2;5;41;45;2;3;10;2.0;173;0.0;0;0.0;0.46666667;1;1;16.3;2;1;;1;0;;0
ivy;1.4;fr.jayasoft.ivy.conflict.LatestConflictManager;9;2;0;10;36;14;1;10;8;0.5625;166;1.0;1;0.45454547;0.37777779;0;0;17.222221;2;1;;1;1;;0
ivy;1.4;fr.jayasoft.ivy.url.HttpClientHandler;18;2;0;25;85;133;2;0;6;0.7815126;568;1.0;1;0.27272728;0.3137255;1;3;30.166666;8;2;;1;4;;0
ivy;1.4;fr.jayasoft.ivy.filter.Filter;1;1;0;22;1;0;22;0;1;2.0;1;0.0;0;0.0;1.0;0;0;0.0;1;1;;0;0;;0
ivy;1.4;fr.jayasoft.ivy.filter.NoFilter;3;1;0;3;4;3;2;1;1;1.0;14;0.0;1;0.0;0.75;0;0;3.3333333;2;1;;0;0;;0
ivy;1.4;fr.jayasoft.ivy.ResolveData;15;1;0;14;20;49;12;4;15;0.7653061;127;1.0;2;0.0;0.26;0;0;7.0;2;1;;1;1;;0
ivy;1.4;fr.jayasoft.ivy.url.URLHandlerDispatcher;15;1;0;6;31;89;2;0;15;0.10714286;133;1.0;1;0.0;0.33333334;0;0;7.733333;1;1;;1;1;;0
ivy;1.4;fr.jayasoft.ivy.filter.ArtifactTypeFilter;2;1;0;3;6;0;1;2;2;0.0;26;1.0;0;0.0;0.6666667;0;0;11.5;1;1;;0;0;;0
ivy;1.4;fr.jayasoft.ivy.repository.BasicResource;9;1;0;3;11;26;2;1;9;0.85;60;1.0;0;0.0;0.3611111;0;0;5.111111;3;1;;0;0;;0
ivy;1.4;fr.jayasoft.ivy.ant.IvyDeliver$1;0;1;0;2;0;0;2;0;0;2.0;0;0.0;0;0.0;0.0;0;0;0.0;;0;;;0;;0
ivy;1.4;fr.jayasoft.ivy.repository.AbstractRepository;20;1;5;14;44;112;7;7;10;0.61403507;255;1.0;1;0.0;0.17727272;0;0;11.6;4;1;;1;0;;1
ivy;1.4;fr.jayasoft.ivy.matcher.PatternMatcher;2;1;0;24;2;1;23;1;2;2.0;7;0.0;0;0.0;0.75;0;0;0.0;1;1;;0;0;;0
ivy;1.4;fr.jayasoft.ivy.version.VersionRangeMatcher;12;2;0;7;31;10;3;0;9;1.010101;303;1.0;1;0.5;0.3939394;1;1;22.0;2;1;;0;0;;0
ivy;1.4;fr.jayasoft.ivy.circular.ErrorCircularDependencyStrategy;4;2;0;5;6;4;1;4;2;0.6666667;21;1.0;1;0.5;0.5;0;0;4.0;1;1;;0;0;;0
ivy;1.4;fr.jayasoft.ivy.event.IvyEventFilter;3;1;0;13;23;0;4;11;2;1.0;201;1.0;3;0.0;0.5833333;0;0;64.0;3;1;;0;0;;0
ivy;1.4;fr.jayasoft.ivy.ant.IvyArtifactProperty;16;4;0;8;37;86;0;8;16;0.85714287;265;1.0;0;0.80263156;0.359375;2;4;15.125;5;1;;1;3;;0
ivy;1.4;fr.jayasoft.ivy.latest.ComparatorLatestStrategy;6;2;3;5;13;0;3;2;6;0.2;76;1.0;0;0.6;0.45833334;1;1;11.5;1;1;;0;0;;0
ivy;1.4;fr.jayasoft.ivy.matcher.AnyMatcher;5;1;0;5;6;8;4;1;3;0.75;20;1.0;1;0.0;0.5;0;0;2.8;1;1;;0;0;;0
ivy;1.4;fr.jayasoft.ivy.namespace.Namespace$2;3;1;0;5;13;0;1;5;2;0.0;48;0.0;1;0.0;0.5555556;0;0;14.666667;;0;;;0;;0
ivy;1.4;fr.jayasoft.ivy.report.DownloadReport;5;1;0;14;21;0;11;3;5;0.0;75;1.0;0;0.0;0.4;0;0;13.8;0;0;;1;0;;0
ivy;1.4;fr.jayasoft.ivy.ant.IvyCacheFileset;5;6;0;8;31;4;0;8;5;0.5;108;1.0;0;0.95604396;0.46666667;1;1;20.4;9;1;;0;0;;0
ivy;1.4;fr.jayasoft.ivy.xml.XmlModuleDescriptorUpdater$1$1;2;2;0;2;16;0;1;0;1;0.0;118;0.0;1;0.9444444;0.625;1;1;57.0;;0;;;0;;0
ivy;1.4;fr.jayasoft.ivy.Ivy$2;3;2;0;4;9;1;1;4;2;0.75;33;0.0;2;0.9130435;0.5;0;0;9.333333;;0;;;0;;0
ivy;1.4;fr.jayasoft.ivy.repository.Resource;7;1;0;38;7;21;38;0;7;2.0;7;0.0;0;0.0;0.5714286;0;0;0.0;4;1;;1;1;;0
ivy;1.4;fr.jayasoft.ivy.url.URLHandler;11;1;0;13;12;55;11;2;10;1.0;20;0.0;1;0.0;0.52;0;0;0.72727275;1;1;;1;1;;0
ivy;1.4;fr.jayasoft.ivy.resolver.AbstractResolver;40;1;3;28;80;726;4;0;30;0.82905984;508;1.0;3;0.0;0.1078125;0;0;11.475;12;1;;1;3;;0
ivy;1.4;fr.jayasoft.ivy.report.LogReportOutputter;5;1;0;10;48;10;1;9;4;2.0;489;0.0;0;0.0;0.31428573;0;0;96.8;4;2;;1;2;;0
ivy;1.4;fr.jayasoft.ivy.conflict.RegexpConflictManager;8;2;0;5;32;20;0;5;4;0.5;222;1.0;0;0.41666666;0.4;0;0;26.5;2;1;;0;0;;0
ivy;1.4;fr.jayasoft.ivy.ant.IvyRepositoryReport;37;4;0;17;91;506;0;17;31;0.90555555;620;1.0;0;0.62886596;0.41216215;2;2;15.351352;1;1;;0;0;;0
ivy;1.4;fr.jayasoft.ivy.repository.vfs.IvyWebdavConnectionManager$Entry;6;1;0;3;7;3;2;2;0;0.4;36;1.0;0;0.0;0.3;0;0;4.6666665;;0;;;0;;0
ivy;1.4;fr.jayasoft.ivy.ant.IvyRetrieve;8;5;0;6;28;0;0;6;8;0.61904764;110;1.0;0;0.92391306;0.45833334;1;2;12.375;12;2;;1;4;;0
ivy;1.4;fr.jayasoft.ivy.util.Configurator$Element;5;1;0;1;6;2;1;0;5;0.625;27;1.0;0;0.0;0.46666667;0;0;4.0;;0;;;0;;0
ivy;1.4;fr.jayasoft.ivy.repository.vsftp.VsftpResource;4;2;0;4;13;0;1;0;3;0.33333334;41;1.0;1;0.8125;0.5833333;1;2;9.0;3;1;;0;0;;0
ivy;1.4;fr.jayasoft.ivy.util.FileUtil;12;1;0;17;58;66;12;0;11;1.0909091;347;1.0;0;0.0;0.18333334;0;0;27.833334;7;1;;1;3;;0
ivy;1.4;fr.jayasoft.ivy.matcher.ExactOrRegexpPatternMatcher$ExactOrRegexpMatcher;3;1;0;5;8;1;1;4;3;0.5;34;1.0;2;0.0;0.8333333;0;0;9.666667;;0;;;0;;0
ivy;1.4;fr.jayasoft.ivy.xml.XmlReportParser$SaxXmlReportParser;9;1;0;2;15;14;2;0;4;0.8;73;1.0;0;0.0;0.37037036;0;0;6.5555553;;0;;;0;;0
ivy;1.4;fr.jayasoft.ivy.DependencyResolver;13;1;0;28;13;78;24;9;13;2.0;13;0.0;0;0.0;0.18589744;0;0;0.0;3;1;;1;1;;0
ivy;1.4;fr.jayasoft.ivy.namespace.NamespaceTransformer;2;1;0;11;2;1;10;1;2;2.0;2;0.0;0;0.0;0.75;0;0;0.0;2;1;;0;0;;0
ivy;1.4;fr.jayasoft.ivy.ant.IvyInfo;4;4;0;9;37;0;0;9;4;0.0;190;1.0;0;0.953125;0.625;3;5;46.25;3;2;;0;0;;0
ivy;1.4;fr.jayasoft.ivy.repository.vsftp.VsftpRepository$1;2;3;0;2;9;0;1;0;1;0.0;51;0.0;1;0.984375;0.6;1;1;22.5;;0;;;0;;0
ivy;1.4;fr.jayasoft.ivy.repository.vsftp.VsftpRepository$5;2;3;0;2;10;0;1;0;1;0.0;39;0.0;1;0.984375;0.75;1;1;18.0;;0;;;0;;0
ivy;1.4;fr.jayasoft.ivy.resolver.ResolverHelper;7;1;0;10;60;21;2;0;6;2.0;936;0.0;0;0.0;0.2857143;0;0;132.71428;8;1;;1;0;;1
ivy;1.4;fr.jayasoft.ivy.report.ReportOutputter;2;1;0;4;2;1;4;1;2;2.0;4;0.0;0;0.0;0.6666667;0;0;0.0;1;1;;1;0;;0
ivy;1.4;fr.jayasoft.ivy.ant.IvyBuildNumber$Range;3;1;0;1;4;0;1;0;1;0.5;20;1.0;0;0.0;0.44444445;0;0;5.0;;0;;;0;;0
ivy;1.4;fr.jayasoft.ivy.DefaultModuleDescriptor$ModuleIdMatcher;2;1;0;4;4;0;1;3;2;0.0;20;1.0;2;0.0;0.8333333;0;0;8.0;;0;;;0;;0
ivy;1.4;fr.jayasoft.ivy.report.ResolveReport;22;1;1;22;72;121;14;9;22;0.877551;469;1.0;1;0.0;0.16666667;0;0;20.0;8;1;;1;2;;0
ivy;1.4;fr.jayasoft.ivy.ConflictManager;2;1;0;10;2;1;10;1;2;2.0;2;0.0;0;0.0;0.6666667;0;0;0.0;1;1;;1;0;;0
ivy;1.4;fr.jayasoft.ivy.util.Configurator$MacroRecord;6;1;0;3;11;1;3;0;6;0.53333336;53;1.0;0;0.0;0.75;0;0;7.3333335;;0;;;0;;0
ivy;1.4;fr.jayasoft.ivy.resolver.SshResolver;6;6;0;3;20;15;0;0;6;2.0;61;0.0;0;0.9637681;0.8333333;1;1;9.166667;1;1;;0;0;;0
ivy;1.4;fr.jayasoft.ivy.util.IvyPatternHelper$OriginalArtifactNameValue;3;1;0;8;18;0;1;0;3;0.5;122;1.0;1;0.0;0.5555556;0;0;37.0;;0;;;0;;0
ivy;1.4;fr.jayasoft.ivy.report.ArtifactDownloadReport;11;1;0;15;15;29;12;3;11;0.825;57;1.0;3;0.0;0.27272728;0;0;3.8181818;1;1;;1;1;;0
ivy;1.4;fr.jayasoft.ivy.util.PropertiesFile;2;4;0;2;18;0;1;1;2;0.0;102;1.0;0;0.983871;0.6666667;1;1;49.0;1;1;;0;0;;0
ivy;1.4;fr.jayasoft.ivy.repository.vfs.IvyWebdavFileProvider;2;6;0;9;9;1;0;9;1;2.0;27;0.0;0;0.96153843;0.6666667;1;1;12.5;1;1;;0;0;;0
ivy;1.4;fr.jayasoft.ivy.resolver.DualResolver;15;2;0;11;39;0;1;0;15;0.54761904;217;1.0;2;0.7358491;0.22222222;1;2;13.266666;6;1;;1;2;;0
ivy;1.4;fr.jayasoft.ivy.extendable.UnmodifiableExtendableItem;10;1;3;4;16;25;3;1;7;0.7222222;130;1.0;0;0.0;0.45;0;0;11.4;1;1;;0;0;;0
ivy;1.4;fr.jayasoft.ivy.url.URLHandler$URLInfo;4;1;0;6;5;0;6;0;3;0.6666667;28;1.0;0;0.0;0.5;0;0;5.25;;0;;;0;;0
ivy;1.4;fr.jayasoft.ivy.ant.IvyDeliver$DeliverDRResolver;4;2;0;15;44;0;1;15;2;0.0;495;0.0;1;0.33333334;0.5;1;1;122.5;;0;;;0;;0
ivy;1.4;fr.jayasoft.ivy.parser.ModuleDescriptorParser;4;1;0;12;4;6;11;3;4;2.0;4;0.0;0;0.0;0.5;0;0;0.0;2;1;;0;0;;1
ivy;1.4;fr.jayasoft.ivy.version.AbstractVersionMatcher;9;1;6;11;12;28;6;0;9;0.75;45;1.0;1;0.0;0.33333334;0;0;3.7777777;1;1;;0;0;;0
ivy;1.4;fr.jayasoft.ivy.util.Credentials;10;1;0;6;17;31;6;0;10;0.6111111;107;1.0;0;0.0;0.4;1;1;9.3;1;1;;0;0;;0
ivy;1.4;fr.jayasoft.ivy.latest.LatestRevisionStrategy$SpecialMeaning;6;1;0;1;8;3;1;0;6;0.6;42;1.0;0;0.0;0.44444445;0;0;5.6666665;;0;;;0;;0
ivy;1.4;fr.jayasoft.ivy.repository.ssh.SshCache$Entry;10;1;0;8;22;19;2;8;7;0.8148148;129;0.8333333;1;0.0;0.21428572;0;0;11.3;;0;;;0;;0
ivy;1.4;fr.jayasoft.ivy.resolver.FileSystemResolver;5;5;1;4;11;10;1;0;4;2.0;28;0.0;0;0.96850395;0.6;1;1;4.6;1;1;;1;0;;0
ivy;1.4;fr.jayasoft.ivy.version.SubVersionMatcher;3;2;0;3;9;3;1;0;3;2.0;27;0.0;0;0.7777778;0.8333333;1;1;8.0;2;1;;0;0;;0
ivy;1.4;fr.jayasoft.ivy.ant.IvyConfigure;19;4;0;12;57;125;3;12;15;0.8333333;326;1.0;0;0.7721519;0.34210527;1;1;15.842105;7;1;;1;2;;0
ivy;1.4;fr.jayasoft.ivy.version.Match;12;1;0;8;30;54;1;0;10;0.84090906;169;1.0;0;0.0;0.5;0;0;12.75;1;1;;0;0;;0
ivy;1.4;fr.jayasoft.ivy.event.download.PrepareDownloadEvent;2;2;0;3;3;0;1;3;2;1.0;15;0.5;1;0.9230769;0.6666667;0;0;5.5;2;1;;0;0;;0
ivy;1.4;fr.jayasoft.ivy.namespace.NameSpaceHelper;9;1;0;16;43;36;4;14;9;2.0;143;0.0;0;0.0;0.18181819;0;0;14.888889;8;1;;0;0;;0
ivy;1.4;fr.jayasoft.ivy.extendable.DefaultExtendableItem;5;2;1;4;9;10;3;1;5;2.0;31;0.0;0;0.75;0.5;1;2;5.2;1;1;;0;0;;0
ivy;1.4;fr.jayasoft.ivy.namespace.MRIDTransformationRule$MridRuleMatcher;8;1;0;4;32;16;1;3;2;0.5;332;1.0;0;0.0;0.3809524;0;0;40.25;;0;;;0;;0
ivy;1.4;fr.jayasoft.ivy.version.PatternVersionMatcher;5;2;0;4;21;0;0;0;4;0.16666667;144;1.0;0;0.6363636;0.53333336;1;1;27.2;1;1;;0;0;;0
ivy;1.4;fr.jayasoft.ivy.repository.vfs.IvyWebdavConnectionManager;16;1;0;10;51;70;2;9;11;0.5;205;1.0;0;0.0;0.28125;0;0;11.6875;1;1;;0;0;;0
ivy;1.4;fr.jayasoft.ivy.repository.vsftp.VsftpRepository$3;2;3;0;2;11;0;1;0;1;0.0;54;0.0;1;0.984375;0.75;2;2;25.5;;0;;;0;;0
ivy;1.4;fr.jayasoft.ivy.util.Configurator;21;1;0;5;79;58;3;0;18;0.7;948;1.0;0;0.0;0.29285714;0;0;43.95238;2;1;;1;0;;1
ivy;1.4;fr.jayasoft.ivy.resolver.ChainResolver$ResolvedModuleRevisionArtifactInfo;3;1;0;4;8;0;1;0;3;0.0;20;1.0;1;0.0;0.6666667;0;0;5.3333335;;0;;;0;;0
ivy;1.4;fr.jayasoft.ivy.ant.IvyPublish$PublishArtifact;18;1;0;4;20;143;1;4;18;0.9411765;83;0.75;1;0.0;0.46296296;0;0;3.3888888;;0;;;0;;0
ivy;1.4;fr.jayasoft.ivy.resolver.RepositoryResolver;18;4;5;29;96;85;5;0;12;0.5882353;669;1.0;1;0.86178863;0.20588236;3;7;36.055557;20;1;;1;6;;1
ivy;1.4;fr.jayasoft.ivy.repository.file.FileResource;11;1;0;3;19;1;2;2;11;0.45;67;1.0;1;0.0;0.3181818;0;0;4.909091;6;2;;1;0;;0
ivy;1.4;fr.jayasoft.ivy.ant.IvyCachePath;5;6;0;8;28;2;0;8;5;0.625;101;1.0;0;0.95604396;0.7;1;1;18.8;11;2;;1;4;;0
ivy;1.4;fr.jayasoft.ivy.version.Match$NoMatchMatcher;4;1;0;3;5;6;1;0;2;2.0;14;0.0;0;0.0;0.5;0;0;2.5;;0;;;0;;0
ivy;1.4;fr.jayasoft.ivy.circular.CircularDependencyHelper;4;1;0;6;10;6;4;2;4;2.0;63;0.0;0;0.0;0.33333334;0;0;14.75;1;1;;0;0;;0
ivy;1.4;fr.jayasoft.ivy.repository.sftp.SFTPRepository;14;3;0;17;65;91;3;16;7;2.0;440;0.0;0;0.74;0.2767857;2;3;30.428572;6;1;;0;0;;0
ivy;1.4;fr.jayasoft.ivy.resolver.BasicResolver$1;2;1;0;8;6;0;1;0;1;0.0;44;0.0;3;0.0;0.5833333;0;0;19.5;;0;;;0;;0
ivy;1.4;fr.jayasoft.ivy.ArtifactOrigin;3;1;0;11;4;0;11;0;3;0.5;20;1.0;0;0.0;0.5555556;0;0;5.0;1;1;;0;0;;0
ivy;1.4;fr.jayasoft.ivy.ant.AntMessageImpl;6;1;0;6;22;0;2;5;5;0.46666667;89;1.0;0;0.0;0.55;0;0;13.333333;5;2;;1;3;;0
ivy;1.4;fr.jayasoft.ivy.ant.IvyPostResolveTask;25;4;2;12;51;234;2;10;22;0.875;451;1.0;1;0.7176471;0.35;1;1;16.6;7;1;;0;0;;1
ivy;1.4;fr.jayasoft.ivy.ModuleId;9;1;0;41;17;6;41;0;9;0.59375;148;0.75;0;0.0;0.4074074;1;1;15.0;5;1;;1;2;;0
ivy;1.4;fr.jayasoft.ivy.util.ChecksumHelper;7;1;0;3;33;17;2;0;4;0.6666667;274;1.0;0;0.0;0.375;0;0;37.857143;3;1;;0;0;;0
ivy;1.4;fr.jayasoft.ivy.event.resolve.EndResolveDependencyEvent;2;3;0;8;7;0;1;7;2;1.0;37;0.5;1;0.93333334;0.6;0;0;16.5;1;1;;0;0;;0
ivy;1.4;fr.jayasoft.ivy.ant.AntCallTrigger;10;2;0;10;41;15;0;10;8;0.6944444;214;1.0;0;0.5;0.4;0;0;20.0;3;1;;0;0;;0
ivy;1.4;fr.jayasoft.ivy.event.IvyEventFilter$1;2;1;0;4;5;0;1;4;1;0.5;22;0.0;2;0.0;0.625;0;0;9.0;;0;;;0;;0
ivy;1.4;fr.jayasoft.ivy.event.resolve.ResolveEvent;2;2;2;5;5;0;2;3;1;0.5;24;1.0;1;0.9230769;0.6;0;0;10.0;3;1;;0;0;;0
ivy;1.4;fr.jayasoft.ivy.namespace.Namespace;11;1;0;16;16;31;14;4;8;0.8;77;0.8333333;3;0.0;0.26;0;0;5.4545455;3;1;;0;0;;0
ivy;1.4;fr.jayasoft.ivy.resolver.ResourceMDParser;1;1;0;8;1;0;6;0;1;2.0;1;0.0;0;0.0;1.0;0;0;0.0;1;1;;0;0;;0
ivy;1.4;fr.jayasoft.ivy.event.Trigger;1;1;0;6;1;0;4;2;1;2.0;1;0.0;0;0.0;1.0;0;0;0.0;1;1;;0;0;;0
ivy;1.4;fr.jayasoft.ivy.matcher.NoMatcher;5;1;0;2;6;8;1;1;3;0.75;20;1.0;1;0.0;0.5;0;0;2.8;1;1;;0;0;;0
ivy;1.4;fr.jayasoft.ivy.repository.vfs.IvyWebdavFileSystem;1;1;0;4;2;0;1;3;0;2.0;4;0.0;0;0.0;1.0;0;0;3.0;1;1;;0;0;;0
ivy;1.4;fr.jayasoft.ivy.resolver.VfsResolver;5;5;0;4;18;8;1;0;4;0.5;78;1.0;0;0.97619045;0.625;2;2;14.2;2;1;;0;0;;0
ivy;1.4;fr.jayasoft.ivy.resolver.ApacheHttpURLLister;4;1;0;2;8;4;0;0;4;0.6666667;24;1.0;1;0.0;0.5;0;0;4.75;0;0;;1;0;;0
ivy;1.4;fr.jayasoft.ivy.util.DefaultMessageImpl;6;1;0;2;9;9;1;0;6;0.4;40;1.0;0;0.0;0.6666667;0;0;5.5;1;1;;1;1;;0
ivy;1.4;fr.jayasoft.ivy.util.IvyPattern;3;1;0;1;4;1;1;0;3;0.5;14;1.0;0;0.0;0.6666667;0;0;3.3333333;0;0;;1;0;;0
ivy;1.4;fr.jayasoft.ivy.ant.IvyExtractFromSources$Ignore;3;1;0;1;4;1;1;0;3;0.5;14;0.0;0;0.0;0.6666667;0;0;3.3333333;;0;;;0;;0
ivy;1.4;fr.jayasoft.ivy.matcher.RegexpPatternMatcher;6;1;0;6;11;13;2;4;4;0.8;42;1.0;1;0.0;0.6;0;0;5.8333335;1;1;;0;0;;0
ivy;1.4;fr.jayasoft.ivy.resolver.AbstractResourceResolver;25;3;1;15;85;210;1;0;10;0.75;542;1.0;0;0.7830189;0.1923077;1;5;20.52;14;1;;1;2;;0
ivy;1.4;fr.jayasoft.ivy.url.IvyAuthenticator;3;2;0;4;18;3;1;0;0;1.0;53;0.0;1;0.93333334;1.0;1;1;16.333334;3;1;;0;0;;0
ivy;1.4;fr.jayasoft.ivy.repository.vsftp.VsftpRepository$2;2;1;0;1;22;0;1;0;1;0.0;193;0.0;1;0.0;0.5833333;0;0;93.0;;0;;;0;;0
ivy;1.4;fr.jayasoft.ivy.xml.XmlModuleDescriptorParser$Parser;12;3;0;28;107;2;1;0;3;0.8888889;1764;1.0;5;0.8076923;0.32323232;2;6;144.5;;0;;;0;;0
ivy;1.4;fr.jayasoft.ivy.repository.ssh.RemoteScpException;4;3;0;2;8;6;2;0;4;1.3333334;21;1.0;0;1.0;0.6666667;0;0;4.0;1;1;;0;0;;0
ivy;1.4;fr.jayasoft.ivy.tools.analyser.JarModuleFinder;3;1;0;8;20;1;2;0;3;0.0;155;1.0;0;0.0;0.44444445;0;0;50.0;1;1;;0;0;;0
ivy;1.4;fr.jayasoft.ivy.util.EncrytedProperties;7;4;0;2;20;21;1;0;7;2.0;67;0.0;0;0.9104478;0.5714286;2;2;8.571428;1;1;;0;0;;0
ivy;1.4;fr.jayasoft.ivy.filter.NotFilter;3;1;0;2;5;0;1;1;3;0.0;22;1.0;1;0.0;0.5555556;0;0;6.0;1;1;;0;0;;0
ivy;1.4;fr.jayasoft.ivy.PublishingDependencyRevisionResolver;1;1;0;6;1;0;4;2;1;2.0;1;0.0;0;0.0;1.0;0;0;0.0;1;1;;1;1;;0
ivy;1.4;fr.jayasoft.ivy.DefaultDependencyDescriptor;45;1;0;19;113;634;9;11;37;0.84415585;1006;1.0;5;0.0;0.14160839;0;0;21.044445;20;1;;1;3;;0
ivy;1.4;fr.jayasoft.ivy.event.IvyEvent;13;1;5;21;33;44;17;5;6;0.5555556;162;1.0;1;0.0;0.18803419;1;1;11.230769;6;1;;0;0;;0
ivy;1.4;fr.jayasoft.ivy.url.ApacheURLLister;6;1;0;6;38;13;2;4;5;0.2;180;1.0;0;0.0;0.6666667;0;0;28.833334;2;1;;1;2;;0
ivy;1.4;fr.jayasoft.ivy.ant.AddPathTask;13;3;0;8;32;4;0;8;13;0.6666667;134;1.0;0;0.75510204;0.1923077;2;2;9.076923;1;1;;0;0;;0
ivy;1.4;fr.jayasoft.ivy.repository.vsftp.VsftpRepository;54;2;0;15;138;1241;7;0;16;0.8773585;1573;1.0;1;0.26760563;0.20545073;1;1;27.796297;13;1;;0;0;;0
ivy;1.4;fr.jayasoft.ivy.conflict.StrictConflictException;4;4;0;2;8;6;2;0;4;2.0;20;0.0;0;1.0;0.6666667;0;0;4.0;1;1;;0;0;;0
ivy;1.4;fr.jayasoft.ivy.latest.LatestTimeStrategy$1;2;1;0;2;6;1;1;1;1;2.0;23;0.0;0;0.0;0.75;0;0;10.5;;0;;;0;;0
ivy;1.4;fr.jayasoft.ivy.namespace.MRIDTransformationRule;5;1;0;9;20;2;3;6;5;0.625;89;1.0;1;0.0;0.53333336;0;0;16.4;6;1;;0;0;;0
ivy;1.4;fr.jayasoft.ivy.xml.XmlModuleDescriptorWriter;3;1;0;16;65;3;5;0;2;2.0;877;0.0;0;0.0;0.41666666;0;0;291.33334;7;1;;1;2;;1
ivy;1.4;fr.jayasoft.ivy.namespace.Namespace$1;3;1;0;5;13;0;1;5;2;0.0;48;0.0;1;0.0;0.5555556;0;0;14.666667;;0;;;0;;0
ivy;1.4;fr.jayasoft.ivy.xml.XmlIvyConfigurationParser;7;2;0;13;94;0;1;0;5;0.7291667;1203;1.0;2;0.73913044;0.35714287;1;2;169.71428;25;1;;1;4;;1
ivy;1.4;fr.jayasoft.ivy.resolver.BasicResolver$3;9;1;0;5;17;0;1;0;8;0.5625;50;0.0;2;0.0;0.4074074;0;0;4.3333335;;0;;;0;;0
ivy;1.4;fr.jayasoft.ivy.util.MessageImpl;4;1;0;9;4;6;9;0;4;2.0;4;0.0;0;0.0;0.75;0;0;0.0;1;1;;1;1;;0
ivy;1.4;fr.jayasoft.ivy.report.XmlReportOutputter;10;1;0;26;111;45;5;23;9;2.0;957;0.0;0;0.0;0.3;0;0;94.7;17;3;;1;3;;0
ivy;1.4;fr.jayasoft.ivy.repository.vfs.IvyWebdavClientFactory;2;1;0;9;12;1;1;8;1;2.0;59;0.0;0;0.0;0.5;0;0;28.5;1;1;;0;0;;0
ivy;1.4;fr.jayasoft.ivy.matcher.ExactPatternMatcher;5;1;0;8;9;8;4;4;3;0.75;29;1.0;1;0.0;0.5;0;0;4.6;1;1;;0;0;;0
ivy;1.4;fr.jayasoft.ivy.repository.url.URLRepository;5;2;0;9;39;4;2;7;5;0.6666667;228;1.0;2;0.82608694;0.6;1;1;44.0;2;1;;1;1;;0
ivy;1.4;fr.jayasoft.ivy.event.download.NeedArtifactEvent;2;3;0;5;5;0;1;4;2;1.0;22;0.5;1;0.93333334;0.625;0;0;9.0;1;1;;0;0;;0
ivy;1.4;fr.jayasoft.ivy.conflict.FixedConflictManager;3;2;0;4;19;0;1;3;3;0.0;57;1.0;0;0.71428573;0.5;0;0;17.666666;0;0;;1;0;;0
ivy;1.4;fr.jayasoft.ivy.event.FilteredIvyListener;4;1;0;4;7;0;1;3;4;0.33333334;31;1.0;2;0.0;0.4375;0;0;6.25;1;1;;0;0;;0
ivy;1.4;fr.jayasoft.ivy.util.Configurator$Attribute;5;1;0;2;6;6;2;0;5;0.75;24;1.0;0;0.0;0.7;0;0;3.4;;0;;;0;;0
ivy;1.4;fr.jayasoft.ivy.ant.IvyPublish;43;4;0;14;103;739;1;14;41;0.9404762;642;1.0;0;0.592233;0.37209302;3;5;13.4651165;9;1;;1;5;;0
ivy;1.4;fr.jayasoft.ivy.filter.AndFilter;4;1;0;2;6;0;1;1;4;0.33333334;35;1.0;2;0.0;0.5;0;0;7.25;1;1;;0;0;;0
ivy;1.4;fr.jayasoft.ivy.conflict.NoConflictManager;2;2;0;3;4;1;1;2;2;2.0;10;0.0;0;0.8333333;0.6666667;0;0;4.0;0;0;;1;0;;0
ivy;1.4;fr.jayasoft.ivy.ant.IvyVar;13;4;0;3;34;68;0;3;12;0.8333333;191;1.0;0;0.8356164;0.4871795;0;0;13.307693;1;1;;1;0;;0
ivy;1.4;fr.jayasoft.ivy.IvyAware;1;1;0;6;1;0;6;1;1;2.0;1;0.0;0;0.0;1.0;0;0;0.0;0;0;;1;0;;0
ivy;1.4;fr.jayasoft.ivy.resolver.ModuleEntry;5;1;0;9;8;0;8;2;5;0.5;30;1.0;1;0.0;0.46666667;0;0;4.6;0;0;;1;0;;0
ivy;1.4;fr.jayasoft.ivy.namespace.MRIDTransformationRule$1;0;1;0;2;0;0;2;0;0;2.0;0;0.0;0;0.0;0.0;0;0;0.0;;0;;;0;;0
ivy;1.4;fr.jayasoft.ivy.util.StringUtils;7;1;0;6;25;15;6;0;5;0.5;1207;1.0;0;0.0;0.29166666;0;0;171.28572;2;1;;1;0;;0
